eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
0.01689655172413793,-0.006025091143855385,0.010842321130183807,-0.0054211605650919025,0.010842321130183807,-0.0054211605650919025,0.010842321130183807,0.013469817251499056,-0.006734908625749526,0.013469817251499056,-0.006734908625749526,0.013469817251499054,1283.7732049774827,854.7863117019988,212931.907160542,202357.5758314937,231307.26986551413,183982.2131265216,23662.528369496278
0.01689655172413793,-0.008083381437034784,0.013469817251499056,-0.006734908625749526,0.013469817251499056,-0.006734908625749526,0.013469817251499054,0.014750113929819229,-0.007375056964909613,0.014750113929819229,-0.007375056964909613,0.014750113929819227,450.75193680692684,1.1368683772161603e-13,212931.90716054203,202357.5758314937,243218.96080040696,172070.52219162876,35574.2193043891
0.02112068965517241,-0.008083381437034786,0.014750113929819229,-0.007375056964909613,0.014750113929819229,-0.007375056964909613,0.014750113929819227,0.017377610051134477,-0.008688805025567238,0.017377610051134477,-0.008688805025567238,0.017377610051134477,1350.2056825712853,854.786311701999,212931.90716054203,202357.5758314937,231789.25331289065,183500.22967914506,24144.511816872786
0.02112068965517241,-0.010141671730214186,0.017377610051134477,-0.008688805025567238,0.017377610051134477,-0.008688805025567238,0.017377610051134477,0.018657906729454655,-0.009328953364727326,0.018657906729454655,-0.009328953364727326,0.018657906729454655,517.1844144007293,1.1368683772161603e-13,212931.90716054197,202357.5758314937,243824.56600610647,171464.9169859293,36179.82451008859
0.025344827586206892,-0.010141671730214186,0.018657906729454655,-0.009328953364727326,0.018657906729454655,-0.009328953364727326,0.018657906729454655,0.0212854028507699,-0.01064270142538495,0.0212854028507699,-0.01064270142538495,0.0212854028507699,1416.6381601650874,854.786311701999,212931.90716054203,202357.5758314937,232262.90535356442,183026.5776384713,24618.163857546555
0.025344827586206892,-0.012199962023393587,0.0212854028507699,-0.01064270142538495,0.0212854028507699,-0.01064270142538495,0.0212854028507699,0.02256569952909008,-0.01128284976454504,0.02256569952909008,-0.01128284976454504,0.022565699529090075,583.6168919945314,2.842170943040401e-14,212931.90716054197,202357.5758314937,244413.49235535262,170875.9906366831,36768.75085933477
0.029568965517241374,-0.012199962023393587,0.02256569952909008,-0.01128284976454504,0.02256569952909008,-0.01128284976454504,0.022565699529090075,0.02519319565040533,-0.012596597825202662,0.02519319565040533,-0.012596597825202662,0.02519319565040532,1483.0706377588895,854.7863117019988,212931.90716054203,202357.5758314937,232728.4401574179,182561.04283461784,25083.698661400027
0.029568965517241374,-0.014258252316572986,0.02519319565040533,-0.012596597825202662,0.02519319565040533,-0.012596597825202662,0.02519319565040532,0.0264734923287255,-0.013236746164362748,0.0264734923287255,-0.013236746164362748,0.026473492328725493,650.0493695883335,2.2737367544323206e-13,212931.90716054203,202357.57583149368,244986.4195126557,170303.06347938004,37341.6780166378
0.03379310344827586,-0.014258252316572987,0.0264734923287255,-0.013236746164362748,0.0264734923287255,-0.013236746164362748,0.026473492328725493,0.029100988450040752,-0.014550494225020374,0.029100988450040752,-0.014550494225020374,0.029100988450040745,1549.5031153526925,854.7863117019997,212931.907160542,202357.5758314937,233186.0646160046,182103.41837603116,25541.323119986715
0.03379310344827586,-0.01631654260975239,0.029100988450040752,-0.014550494225020374,0.029100988450040752,-0.014550494225020374,0.029100988450040745,0.030381285128360927,-0.015190642564180463,0.030381285128360927,-0.015190642564180463,0.03038128512836092,716.4818471821358,-5.684341886080802e-14,212931.90716054203,202357.57583149374,245543.9907089175,169745.4922831182,37899.24921289965
0.03801724137931034,-0.01631654260975239,0.030381285128360927,-0.015190642564180463,0.030381285128360927,-0.015190642564180463,0.03038128512836092,0.03300878124967617,-0.016504390624838085,0.03300878124967617,-0.016504390624838085,0.03300878124967616,1615.9355929464941,854.7863117019989,212931.90716054203,202357.5758314937,233635.97864912706,181653.50434290868,25991.237153109192
0.03801724137931034,-0.018374832902931792,0.03300878124967617,-0.016504390624838085,0.03300878124967617,-0.016504390624838085,0.03300878124967616,0.034289077927996355,-0.017144538963998177,0.034289077927996355,-0.017144538963998177,0.03428907792799635,782.9143247759378,-2.8421709430404007e-13,212931.90716054203,202357.5758314937,246086.8151504408,169202.66784159496,38442.0736544229
0.04224137931034482,-0.018374832902931792,0.034289077927996355,-0.017144538963998177,0.034289077927996355,-0.017144538963998177,0.03428907792799635,0.0369165740493116,-0.0184582870246558,0.0369165740493116,-0.0184582870246558,0.03691657404931159,1682.3680705402958,854.7863117019987,212931.907160542,202357.5758314937,234078.3754960475,181211.10749598822,26433.634000029644
0.04224137931034482,-0.020433123196111194,0.0369165740493116,-0.0184582870246558,0.0369165740493116,-0.0184582870246558,0.03691657404931159,0.038196870727631775,-0.019098435363815888,0.038196870727631775,-0.019098435363815888,0.03819687072763177,849.3468023697394,-5.684341886080801e-13,212931.90716054203,202357.5758314937,246615.47023928992,168674.01275274582,38970.72874327205
0.0464655172413793,-0.020433123196111194,0.038196870727631775,-0.019098435363815888,0.038196870727631775,-0.019098435363815888,0.03819687072763177,0.040824366848947025,-0.020412183424473512,0.040824366848947025,-0.020412183424473512,0.04082436684894702,1748.8005481340979,854.7863117019983,212931.907160542,202357.5758314937,234513.44199222326,180776.04099981245,26868.700496205412
0.0464655172413793,-0.022491413489290596,0.040824366848947025,-0.020412183424473512,0.040824366848947025,-0.020412183424473512,0.04082436684894702,0.042104663527267196,-0.021052331763633598,0.042104663527267196,-0.021052331763633598,0.04210466352726719,915.7792799635422,-2.8421709430404007e-13,212931.90716054197,202357.5758314937,247130.50362201757,168158.97937001818,39485.76212599972
0.05,-0.022491413489290592,0.042104663527267196,-0.021052331763633598,0.042104663527267196,-0.021052331763633598,0.04210466352726719,0.044303180690000374,-0.022151590345000187,0.044303180690000374,-0.022151590345000187,0.04430318069000037,1668.383434582702,715.2293628526957,212931.90716054203,202357.5758314937,237786.79942830146,177502.68356373426,30142.057932283606
0.05,-0.0242136563876652,0.044303180690000374,-0.022151590345000187,0.044303180690000374,-0.022151590345000187,0.04430318069000037,0.045374449339207056,-0.022687224669603528,0.045374449339207056,-0.022687224669603528,0.04537444933920705,971.3656387665203,3.979039320256561e-13,212931.90716054203,202357.5758314937,250857.5216260922,164431.96136594354,43212.78013007434
0.004379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0019361250330671282,-0.0009680625165335641,0.001936125033067128,-0.000968062516533564,0.0019361250330671282,1056.8988017608324,823.9846761986912,212931.90716054203,202357.5758314937,234237.2991389395,181052.18385309624,26592.557642921627
0.004379310344827586,-0.001984121221327661,0.0019361250330671282,-0.0009680625165335641,0.001936125033067128,-0.000968062516533564,0.0019361250330671282,0.0031702871031444617,-0.0015851435515722308,0.0031702871031444617,-0.0015851435515722308,0.003170287103144462,253.8948807534562,2.8421709430404007e-13,212931.907160542,202357.5758314937,241970.17305112845,173319.30994090726,34325.4315551106
0.008758620689655171,-0.001984121221327662,0.0031702871031444617,-0.0015851435515722308,0.0031702871031444617,-0.0015851435515722308,0.003170287103144462,0.005894303490140681,-0.00294715174507034,0.005894303490140681,-0.00294715174507034,0.0058943034901406816,1186.3897845254846,886.186625193093,212931.90716054203,202357.5758314937,229860.96552526802,185428.51746676772,22216.224029250152
0.008758620689655171,-0.004118022178338144,0.005894303490140681,-0.00294715174507034,0.005894303490140681,-0.00294715174507034,0.0058943034901406816,0.007221631475011392,-0.0036108157375056966,0.007221631475011392,-0.003610815737505696,0.007221631475011393,322.7677350751935,-2.1316282072803006e-13,212931.90716054203,202357.5758314937,241362.40386128204,173927.07913075364,33717.6623652642
0.013137931034482757,-0.004118022178338143,0.007221631475011392,-0.0036108157375056966,0.007221631475011392,-0.003610815737505696,0.007221631475011393,0.00994564786200761,-0.004972823931003804,0.00994564786200761,-0.004972823931003804,0.00994564786200761,1255.2626388472222,886.1866251930929,212931.907160542,202357.5758314937,230368.38140740083,184921.1015846349,22723.639911382972
0.013137931034482757,-0.006251923135348625,0.00994564786200761,-0.004972823931003804,0.00994564786200761,-0.004972823931003804,0.00994564786200761,0.011272975846878322,-0.00563648792343916,0.011272975846878322,-0.00563648792343916,0.011272975846878322,391.6405893969311,-4.547473508864641e-13,212931.90716054203,202357.5758314937,242020.57030407304,173268.91268796264,34375.82880805521
0.017517241379310343,-0.006251923135348624,0.011272975846878322,-0.00563648792343916,0.011272975846878322,-0.00563648792343916,0.011272975846878322,0.01399699223387454,-0.006998496116937269,0.01399699223387454,-0.006998496116937269,0.01399699223387454,1324.13549316896,886.1866251930928,212931.90716054203,202357.5758314937,230866.80087605963,184422.6821159761,23222.05938004177
0.017517241379310343,-0.008385824092359103,0.01399699223387454,-0.006998496116937269,0.01399699223387454,-0.006998496116937269,0.01399699223387454,0.01532432021874525,-0.007662160109372624,0.01532432021874525,-0.007662160109372624,0.01532432021874525,460.5134437186697,5.115907697472721e-13,212931.90716054203,202357.57583149368,242659.85667930683,172629.6263127289,35015.11518328895
0.02189655172413793,-0.008385824092359105,0.01532432021874525,-0.007662160109372624,0.01532432021874525,-0.007662160109372624,0.01532432021874525,0.01804833660574147,-0.009024168302870735,0.01804833660574147,-0.009024168302870735,0.01804833660574147,1393.0083474906983,886.1866251930934,212931.90716054203,202357.5758314937,231356.46108662995,183933.0219054058,23711.719590612076
0.02189655172413793,-0.010519725049369585,0.01804833660574147,-0.009024168302870735,0.01804833660574147,-0.009024168302870735,0.01804833660574147,0.01937566459061218,-0.00968783229530609,0.01937566459061218,-0.00968783229530609,0.01937566459061218,529.3862980404078,8.526512829121202e-13,212931.907160542,202357.57583149368,243281.0638860836,172008.41910595217,35636.32239006572
0.026275862068965518,-0.010519725049369587,0.01937566459061218,-0.00968783229530609,0.01937566459061218,-0.00968783229530609,0.01937566459061218,0.0220996809776084,-0.0110498404888042,0.0220996809776084,-0.0110498404888042,0.0220996809776084,1461.8812018124368,886.1866251930937,212931.90716054203,202357.5758314937,231837.590931534,183451.8920605017,24192.849435516157
0.026275862068965518,-0.012653626006380073,0.0220996809776084,-0.0110498404888042,0.0220996809776084,-0.0110498404888042,0.0220996809776084,0.023427008962479113,-0.011713504481239556,0.023427008962479113,-0.011713504481239556,0.023427008962479113,598.2591523621438,-1.1652900866465643e-12,212931.907160542,202357.5758314937,243884.9481558808,171404.53483615495,36240.206659862924
0.030655172413793105,-0.01265362600638007,0.023427008962479113,-0.011713504481239556,0.023427008962479113,-0.011713504481239556,0.023427008962479113,0.026151025349475332,-0.013075512674737664,0.026151025349475332,-0.013075512674737664,0.026151025349475332,1530.7540561341737,886.1866251930929,212931.907160542,202357.5758314937,232310.41139699583,182979.07159503992,24665.669900977948
0.030655172413793105,-0.01478752696339055,0.026151025349475332,-0.013075512674737664,0.026151025349475332,-0.013075512674737664,0.026151025349475332,0.027478353334346044,-0.01373917666717302,0.027478353334346044,-0.01373917666717302,0.027478353334346044,667.1320066838832,5.968558980384842e-13,212931.90716054203,202357.5758314937,244472.22412372648,170817.25886830926,36827.482627708596
0.03503448275862069,-0.014787526963390552,0.027478353334346044,-0.01373917666717302,0.027478353334346044,-0.01373917666717302,0.027478353334346044,0.030202369721342263,-0.01510118486067113,0.030202369721342263,-0.01510118486067113,0.030202369721342263,1599.626910455912,886.1866251930935,212931.90716054203,202357.5758314937,232775.13590147952,182514.34709055617,25130.394405461666
0.03503448275862069,-0.016921427920401036,0.030202369721342263,-0.01510118486067113,0.030202369721342263,-0.01510118486067113,0.030202369721342263,0.03152969770621298,-0.015764848853106486,0.03152969770621298,-0.015764848853106486,0.03152969770621298,736.00486100562,-7.105427357601002e-13,212931.90716054203,202357.57583149374,245043.56764941552,170245.91534262017,37398.8261533977
0.03941379310344828,-0.016921427920401032,0.03152969770621298,-0.015764848853106486,0.03152969770621298,-0.015764848853106486,0.03152969770621298,0.034253714093209195,-0.017126857046604594,0.034253714093209195,-0.017126857046604594,0.034253714093209195,1668.4997647776497,886.1866251930935,212931.90716054203,202357.5758314937,233231.97061689082,182057.5123751449,25587.22912087296
0.03941379310344828,-0.019055328877411515,0.034253714093209195,-0.017126857046604594,0.034253714093209195,-0.017126857046604594,0.034253714093209195,0.035581042078079904,-0.017790521039039952,0.035581042078079904,-0.017790521039039952,0.03558104207807991,804.8777153273583,-1.1368683772161603e-13,212931.9071605421,202357.57583149374,245599.6184121857,169689.86457984993,37954.87691616787
0.04379310344827587,-0.019055328877411515,0.035581042078079904,-0.017790521039039952,0.035581042078079904,-0.017790521039039952,0.03558104207807991,0.038305058465076126,-0.01915252923253806,0.038305058465076126,-0.01915252923253806,0.03830505846507613,1737.3726190993875,886.1866251930934,212931.90716054197,202357.5758314937,233681.11477355615,181608.36821847962,26036.373277538267
0.04379310344827587,-0.021189229834422,0.038305058465076126,-0.01915252923253806,0.038305058465076126,-0.01915252923253806,0.03830505846507613,0.03963238644994684,-0.019816193224973418,0.03963238644994684,-0.019816193224973418,0.03963238644994685,873.7505696490955,-1.0231815394945443e-12,212931.90716054206,202357.57583149374,246140.98229979456,169148.5006922411,38496.240803776745
